Original File Name,Anonymized File Name,UUID
B1202.txt,B1202_anonymized.txt,8cd81448-b2be-474e-8b21-3ce7864cfa2c
B178.txt,B178_anonymized.txt,d8dff208-daf7-44d9-8640-1090c116f7d1
B473.txt,B473_anonymized.txt,77ca1d21-0dd3-46df-9169-662365c36a29
B1512.txt,B1512_anonymized.txt,d8c18f05-9484-46b3-b86e-8e21e578190f
B615.txt,B615_anonymized.txt,90cb1432-ecd4-430b-8180-09e319783daa
B1439.txt,B1439_anonymized.txt,8f0ac2d4-5ee3-4dc7-8d1e-737da320c555
B1336.txt,B1336_anonymized.txt,14912c1e-46de-4547-9ad9-a2c1ae01487a
B808.txt,B808_anonymized.txt,2afe57a0-1203-4aba-80c2-5a37a05ab3c3
B376.txt,B376_anonymized.txt,8f8a0ea5-28d3-45b0-a645-a65ab2ceceb4
B580.txt,B580_anonymized.txt,3b25bc2a-d11d-4760-9a29-7d85c04d9c5e
B622.txt,B622_anonymized.txt,629b53b2-dab2-4e3a-bc6b-21450061feb0
B368.txt,B368_anonymized.txt,99dd444e-c8bd-46be-a35e-03302aa9b8ec
B612.txt,B612_anonymized.txt,04186566-e9ae-4bf5-9560-af21b24db7de
B336.txt,B336_anonymized.txt,e7e1217d-5e39-4d90-90fb-ae304ca173d0
B1032.txt,B1032_anonymized.txt,d0322954-880d-493a-baa8-eb0a15b93247
B389.txt,B389_anonymized.txt,ed0f2a1a-64fd-476d-aeff-eff3c3f24fee
B175.txt,B175_anonymized.txt,e2fb6148-4876-42c5-8872-6a1292477f76
B026.txt,B026_anonymized.txt,982216dc-ea31-4521-9e3e-b12b71b03526
B411.txt,B411_anonymized.txt,df3f7251-e90a-4bac-aaad-b8bcccd280ca
B1597.txt,B1597_anonymized.txt,20b8be71-42db-4ec6-b4e6-61fa83c5bff1
B162.txt,B162_anonymized.txt,ec4f3500-aa4f-4046-9f78-b614235f66d1
B1135.txt,B1135_anonymized.txt,cbb5a559-4b01-4b0b-8382-6453e315d73b
B1057.txt,B1057_anonymized.txt,80ac25ef-e3e5-4461-931c-4944084eaf5e
B1386.txt,B1386_anonymized.txt,cf996549-cdbd-4200-ba79-400be72060e8
B540.txt,B540_anonymized.txt,6b3bab8f-532c-4de3-8214-71c62bcd64c1
B118.txt,B118_anonymized.txt,e2c08810-f23d-4aab-9546-329d051e382a
B733.txt,B733_anonymized.txt,0ab4f3fd-8f24-4d9b-8a63-860fd8f1d0d6
B1128.txt,B1128_anonymized.txt,b4cd2eb7-0c78-4846-a765-b884379a6c2a
B073.txt,B073_anonymized.txt,fbe2349d-c3b0-4706-bb30-253ca2f3d4a9
B446.txt,B446_anonymized.txt,c55d9506-97f2-40f5-a866-b35de1d5d4cd
B1319.txt,B1319_anonymized.txt,88e50629-7c10-44f4-af25-90230bb3aa8d
B033.txt,B033_anonymized.txt,b7594882-d9af-4600-953d-2d4c3f0562f2
B1314.txt,B1314_anonymized.txt,d53d8c24-e485-4265-9777-07e4e0d48220
B1056.txt,B1056_anonymized.txt,d76d8298-b8d6-4406-8976-3b6ca68eb438
B1151.txt,B1151_anonymized.txt,552ba2a1-a96d-49bf-82b6-7c1c5df6ed1e
B013.txt,B013_anonymized.txt,64affd16-f177-4881-af3a-f03485d8e42e
B1373.txt,B1373_anonymized.txt,e1a2de44-eb63-4268-9590-c6efd30dddfd
B1041.txt,B1041_anonymized.txt,093da32d-90a8-4385-88db-7bdfb7cfce13
B730.txt,B730_anonymized.txt,0111ec11-7bc1-40e7-aef9-23d468e7c1d9
B018.txt,B018_anonymized.txt,ad351260-b7c3-46f6-a13c-4282940590d1
B1521.txt,B1521_anonymized.txt,081b905b-0c9e-4f58-9ac1-d77330cccbf5
B1143.txt,B1143_anonymized.txt,ecaef873-f363-43d4-b159-2123090bf848
B1192.txt,B1192_anonymized.txt,6de29d8e-0de8-415d-b2c3-d7367a6b136b
B827.txt,B827_anonymized.txt,d8345288-7e00-4342-932e-a6c9a32a6e05
B202.txt,B202_anonymized.txt,da5845f0-fb12-4ec7-b7bb-67d97de268d4
B213.txt,B213_anonymized.txt,cc1f1833-0abb-41a1-9238-f00b8bc48d3d
B071.txt,B071_anonymized.txt,7da7affb-c45f-4f82-8a60-81fe4dbd66d5
B665.txt,B665_anonymized.txt,d06bcae5-e9ec-4b42-8090-09b4ffae85e0
B285.txt,B285_anonymized.txt,6b983de4-99b3-4b74-84c9-38c4f3ab9b29
B1225.txt,B1225_anonymized.txt,da188c19-2e69-4584-a06c-50987bb755f6
B1523.txt,B1523_anonymized.txt,767a2feb-fb5d-4903-be8c-e0fa8ff67227
B199.txt,B199_anonymized.txt,b92f2852-cecb-47b5-870b-5745f68f6711
B1188.txt,B1188_anonymized.txt,e927d741-4dc7-422a-8032-29d5e30d21a0
B754.txt,B754_anonymized.txt,c3bd6351-0f21-4a7a-9b7e-9c8d1ea93e69
B1394.txt,B1394_anonymized.txt,dec6acbe-9a66-4af5-a20d-4a9c164118ec
B736.txt,B736_anonymized.txt,fff35afb-c219-4a8d-a9fb-d9b444f90fb4
B320.txt,B320_anonymized.txt,7a3d3508-2dec-4919-b68e-9268bcf6a501
B591.txt,B591_anonymized.txt,180666b2-eb20-4efc-85f7-e0b9b147ac72
B1333.txt,B1333_anonymized.txt,825ac3d5-f303-4842-95f7-0cf9a0da198a
B228.txt,B228_anonymized.txt,aaacbe66-32eb-40dc-9fca-c9a6aeaab398
B485.txt,B485_anonymized.txt,b2f6262e-4319-43f2-80dd-ea93f62ff511
B1259.txt,B1259_anonymized.txt,458406e2-67d5-4bec-90a2-a131b6a50e77
B1485.txt,B1485_anonymized.txt,2c1b678a-0621-4c9b-bc46-439f7123df0a
B247.txt,B247_anonymized.txt,6bb40d86-6b78-4ff2-8a82-49b7a73d4245
B561.txt,B561_anonymized.txt,cd10113d-f1eb-4bba-90e0-005b4dec1a0f
